X,Y,Z
-4.179515, 0.5952379999999999,-49.409
-4.069732,0.7634018,-49.409
-4.014363,0.7948938,-49.409
-3.9781,0.7588887,-49.409
-3.802642,0.6533702,-49.409
-3.612382,0.5274046,-49.409
-3.419994,0.2992471,-49.409
-3.351873,0.1705092,-49.409
-3.112503,-0.2252865,-49.409
-3.03802,-0.3694797,-49.409
-2.987066,-0.3952421,-49.409
-2.985552,-0.4750459,-49.409
-2.913497,-0.6379022,-49.409
-2.884974,-0.6540767,-49.409
-2.78922,-0.876502,-49.409
-2.744046,-0.916333,-49.409
-2.7417,-0.9786459,-49.409
-2.670752,-1.169755,-49.409
-2.621576,-1.200498,-49.409
-2.595502,-1.315642,-49.409
-2.497939,-1.48143,-49.409
-2.479754,-1.597661,-49.409
-2.296919,-1.918311,-49.409
-2.257994,-1.963817,-49.409
-2.133092,-2.186954,-49.409
-2.093766,-2.30582,-49.409
-2.012365,-2.361125,-49.409
-1.970513,-2.441825,-49.409
-1.729538,-2.642707,-49.409
-1.68268,-2.646373,-49.409
-1.567354,-2.804452,-49.409
-1.502638,-2.871251,-49.409
-1.423644,-2.87939,-49.409
-1.410713,-2.921281,-49.409
-1.3,-2.978078,-49.409
-1.136529,-3.006017,-49.409
-1.123493,-3.066997,-49.409
-0.7785388,-3.130136,-49.409
-0.6334091,-3.12065,-49.409
-0.5143623,-3.073646,-49.409
-0.4807133,-3.003248,-49.409
-0.2417699,-2.987297,-49.409
-0.1198985,-2.876232,-49.409
-0.03109111,-2.878711,-49.409
0.10185280000000001,-2.772605,-49.409
0.23963450000000003,-2.722684,-49.409
0.276179,-2.650329,-49.409
0.3895789,-2.57442,-49.409
0.42877850000000006,-2.512345,-49.409
0.4922904,-2.476689,-49.409
0.7839449000000001,-2.062879,-49.409
0.9359195,-1.871579,-49.409
0.9083885,-1.829057,-49.409
0.9952638,-1.736093,-49.409
1.010181,-1.752638,-49.409
1.1503590000000001,-1.537875,-49.409
1.227162,-1.458782,-49.409
1.267347,-1.367728,-49.409
1.3640219999999998,-1.225432,-49.409
1.4597250000000002,-1.126454,-49.409
1.591438,-0.9314479,-49.409
1.687288,-0.7165325,-49.409
1.739653,-0.5070722,-49.409
1.7977260000000002,-0.4263566,-49.409
1.933701,-0.1729505,-49.409
2.19219,0.1420151,-49.409
2.249022,0.1834244,-49.409
2.288439,0.2940507,-49.409
2.378657,0.3706955,-49.409
2.495508,0.5342169,-49.409
2.502405,0.594237,-49.409
2.5823650000000002,0.6628865,-49.409
2.619435,0.7356825,-49.409
2.617963,0.7950709,-49.409
2.714093, 0.8855985000000001,-49.409
2.757329,1.062245,-49.409
2.813434,1.095783,-49.409
2.937094,1.379281,-49.409
3.032501,1.494208,-49.409
3.1555679999999997, 1.6713460000000002,-49.409
3.2710030000000003,1.879902,-49.409
